name,role,profession,family,p index,year
ARADâ‚‚-mu,['representative'],,,131097,69.1126
ARADâ‚‚-mu,,,,103682,69.1128
ARADâ‚‚-mu,,,,103952,69.12
ARADâ‚‚-mu,['representative'],,,112979,69.1204
ARADâ‚‚-mu,,,,135073,69.1207
ARADâ‚‚-mu,['representative'],,,129471,70.0105
ARADâ‚‚-mu,['representative'],,,105896,70.0124
ARADâ‚‚-mu,['representative'],,,144006,70.0127
ARADâ‚‚-mu,['representative'],,,126455,70.0202
ARADâ‚‚-mu,['representative'],,,123775,70.0208
ARADâ‚‚-mu,['representative'],,,102859,70.021
ARADâ‚‚-mu,,,,103561,70.0214
ARADâ‚‚-mu,['representative'],,,124174,70.0218
ARADâ‚‚-mu,['representative'],,,218070,70.0226
ARADâ‚‚-mu,,,,106338,70.0309
ARADâ‚‚-mu,['representative'],,,416435,70.0316
ARADâ‚‚-mu,['representative'],,,134166,70.0322
ARADâ‚‚-mu,['representative'],,,212080,70.0403
ARADâ‚‚-mu,['representative'],,,115520,70.0405
ARADâ‚‚-mu,['representative'],,,134239,70.0408
ARADâ‚‚-mu,['representative'],,,103639,70.0411
ARADâ‚‚-mu,['representative'],,,145435,70.0414
ARADâ‚‚-mu,['representative'],,,128904,70.0418
ARADâ‚‚-mu,['representative'],,,235281,70.0419
ARADâ‚‚-mu,['representative'],,,135093,70.0426
ARADâ‚‚-mu,['representative'],,,127528,70.0427
ARADâ‚‚-mu,['representative'],,,102930,70.0429
ARADâ‚‚-mu,['representative'],,,131047,70.0502
ARADâ‚‚-mu,['representative'],,,101394,70.0506
ARADâ‚‚-mu,['representative'],,,135095,70.0508
ARADâ‚‚-mu,,sukkal[secretary],,108017,70.0509
ARADâ‚‚-mu,['representative'],,,114331,70.0509
ARADâ‚‚-mu,['representative'],,,105192,70.0515
ARADâ‚‚-mu,['representative'],,,124100,70.0606
ARADâ‚‚-mu,['representative'],,,320548,70.0614
ARADâ‚‚-mu,['representative'],,,112129,70.0622
ARADâ‚‚-mu,['representative'],,,108701,70.0701
ARADâ‚‚-mu,['representative'],,,124101,70.0701
ARADâ‚‚-mu,,sukkalmah[official],,105890,70.08
ARADâ‚‚-mu,['representative'],,,128908,70.08
ARADâ‚‚-mu,['representative'],,,135077,70.0828
ARADâ‚‚-mu,['representative'],,,126349,70.0829
ARADâ‚‚-mu,,,,131634,70.0829
ARADâ‚‚-mu,['representative'],,,116227,70.09
ARADâ‚‚-mu,['representative'],,,143994,70.0902
ARADâ‚‚-mu,['representative'],,,136231,70.0919
ARADâ‚‚-mu,['representative'],,,102016,70.092
ARADâ‚‚-mu,['representative'],,,103508,70.0923
ARADâ‚‚-mu,['representative'],,,116195,70.1001
ARADâ‚‚-mu,['representative'],,,116195,70.1001
ARADâ‚‚-mu,,,,116195,70.1001
ARADâ‚‚-mu,['representative'],,,102880,70.1002
ARADâ‚‚-mu,['representative'],,,105907,70.1004
ARADâ‚‚-mu,['representative'],,,131881,70.102
ARADâ‚‚-mu,['representative'],,,115596,70.1022
ARADâ‚‚-mu,['representative'],,,212156,70.1022
ARADâ‚‚-mu,['representative'],,,218025,70.1024
ARADâ‚‚-mu,['representative'],,,103430,70.1027
ARADâ‚‚-mu,['representative'],,,128909,70.1103
ARADâ‚‚-mu,['representative'],,,145831,70.1109
ARADâ‚‚-mu,['representative'],,,127541,70.1122
ARADâ‚‚-mu,['representative'],,,101810,70.12
ARADâ‚‚-mu,['representative'],,,128945,70.1202
ARADâ‚‚-mu,['representative'],,,103163,70.1207
ARADâ‚‚-mu,,,,144000,70.1218
ARADâ‚‚-mu,['representative'],,,125894,70.122
ARADâ‚‚-mu,,,,126610,70.122
ARADâ‚‚-mu,['representative'],,,135075,70.122
ARADâ‚‚-mu,,,,135075,70.122
ARADâ‚‚-mu,['representative'],,,128925,70.1227
ARADâ‚‚-mu,['representative'],,,128926,70.1229
ARADâ‚‚-mu,['recipient'],,,218213,70.1229
ARADâ‚‚-mu,['representative'],,,290816,70.1229
ARADâ‚‚-mu,['representative'],,,124106,71.0101
ARADâ‚‚-mu,,,,117435,71.011
ARADâ‚‚-mu,['representative'],,,211961,71.0113
ARADâ‚‚-mu,['representative'],,,110437,71.0119
ARADâ‚‚-mu,['representative'],,,125537,71.012
ARADâ‚‚-mu,,,,125475,71.0124
ARADâ‚‚-mu,,,,235947,71.0124
ARADâ‚‚-mu,,,,125584,71.0424
ARADâ‚‚-mu,,,,123935,71.0428
ARADâ‚‚-mu,['representative'],,,126506,71.0509
ARADâ‚‚-mu,['representative'],,,128911,71.0603
ARADâ‚‚-mu,['representative'],,,330542,71.0609
ARADâ‚‚-mu,['representative'],,,124510,71.0618
ARADâ‚‚-mu,['representative'],,,109676,71.0629
ARADâ‚‚-mu,['representative'],,,126771,71.0802
ARADâ‚‚-mu,['representative'],,,142576,71.0803
ARADâ‚‚-mu,,,,142576,71.0803
ARADâ‚‚-mu,['representative'],,,118479,71.0812
ARADâ‚‚-mu,['representative'],,,113175,71.0824
ARADâ‚‚-mu,['representative'],,,115844,71.0829
ARADâ‚‚-mu,['representative'],,,116167,71.0901
ARADâ‚‚-mu,,,,116153,71.0909
ARADâ‚‚-mu,['representative'],,,125474,71.091
ARADâ‚‚-mu,['representative'],,,124001,71.0911
ARADâ‚‚-mu,['representative'],,,124006,71.0915
ARADâ‚‚-mu,,,,131594,71.1009
ARADâ‚‚-mu,['representative'],,,128590,71.1018
ARADâ‚‚-mu,['representative'],,,122781,71.1019
ARADâ‚‚-mu,,,,124030,71.103
ARADâ‚‚-mu,,,,128912,71.1102
ARADâ‚‚-mu,['representative'],,,124134,71.1107
ARADâ‚‚-mu,['representative'],,,131851,71.1111
ARADâ‚‚-mu,['representative'],,,107851,71.1113
ARADâ‚‚-mu,['representative'],,,211474,71.1113
ARADâ‚‚-mu,,,,100983,71.1201
ARADâ‚‚-mu,,,,100983,71.1201
ARADâ‚‚-mu,,,,100983,71.1201
ARADâ‚‚-mu,['representative'],,,123786,71.1222
ARADâ‚‚-mu,,,,123832,71.1228
ARADâ‚‚-mu,,,,406852,71.1228
ARADâ‚‚-mu,,,,125606,72.0211
ARADâ‚‚-mu,['representative'],,,124461,72.0216
ARADâ‚‚-mu,['representative'],,,122889,72.0217
ARADâ‚‚-mu,,,,136265,72.0304
ARADâ‚‚-mu,,,,131690,72.0314
ARADâ‚‚-mu,['representative'],,,320562,72.0323
ARADâ‚‚-mu,['representative'],,,122669,72.0325
ARADâ‚‚-mu,['representative'],,,107983,72.0401
ARADâ‚‚-mu,['representative'],,,117408,72.0405
ARADâ‚‚-mu,['representative'],,,135108,72.0406
ARADâ‚‚-mu,,maÅ¡kim[administrator],,126059,72.0417
ARADâ‚‚-mu,['representative'],,,109702,72.0423
ARADâ‚‚-mu,['representative'],,,116159,72.0426
ARADâ‚‚-mu,['representative'],,,106080,72.0527
ARADâ‚‚-mu,['representative'],,,133929,72.061
ARADâ‚‚-mu,['intermediary'],kuÅ¡[official],,320488,72.07
ARADâ‚‚-mu,['representative'],,,126532,72.0824
ARADâ‚‚-mu,,,,135153,72.09
ARADâ‚‚-mu,['representative'],,,144114,72.0913
ARADâ‚‚-mu,['representative'],,,132023,72.0916
ARADâ‚‚-mu,['representative'],,,122735,72.0923
ARADâ‚‚-mu,['representative'],,,126239,72.1007
ARADâ‚‚-mu,['representative'],,,126239,72.1007
ARADâ‚‚-mu,['representative'],,,107861,72.101
ARADâ‚‚-mu,['representative'],,,129473,72.101
ARADâ‚‚-mu,['representative'],,,135079,72.1025
ARADâ‚‚-mu,['representative'],,,135109,72.1101
ARADâ‚‚-mu,['representative'],,,103271,72.1103
ARADâ‚‚-mu,,,,124918,72.1111
ARADâ‚‚-mu,,,,106078,72.1125
ARADâ‚‚-mu,,,,102857,72.1218
ARADâ‚‚-mu,['representative'],,,127498,72.122
ARADâ‚‚-mu,['representative'],,,144267,73
ARADâ‚‚-mu,['representative'],,,100967,73.0104
ARADâ‚‚-mu,,maÅ¡kim[administrator],,111813,73.02
ARADâ‚‚-mu,['representative'],,,212015,73.0227
ARADâ‚‚-mu,['representative'],,,114336,73.0309
ARADâ‚‚-mu,['representative'],,,211939,73.0418
ARADâ‚‚-mu,['representative'],,,124245,73.0502
ARADâ‚‚-mu,['representative'],,,124067,73.0511
ARADâ‚‚-mu,['representative'],,,200526,73.0521
ARADâ‚‚-mu,['representative'],,,124188,73.0709
ARADâ‚‚-mu,['representative'],,,128915,73.0801
ARADâ‚‚-mu,['representative'],,,130514,73.0802
ARADâ‚‚-mu,['representative'],,,142961,73.0805
ARADâ‚‚-mu,['representative'],,,135098,73.081
ARADâ‚‚-mu,['representative'],,,102145,73.0814
ARADâ‚‚-mu,['representative'],,,124920,73.0814
ARADâ‚‚-mu,['representative'],,,110438,73.0816
ARADâ‚‚-mu,['representative'],,,118509,73.082
ARADâ‚‚-mu,['representative'],,,112231,73.0823
ARADâ‚‚-mu,['representative'],,,124202,73.0825
ARADâ‚‚-mu,['representative'],,,113795,73.0829
ARADâ‚‚-mu,,,,124999,73.093
ARADâ‚‚-mu,['representative'],,,320511,73.093
ARADâ‚‚-mu,['representative'],,,109323,73.1
ARADâ‚‚-mu,['recipient'],,,134717,73.1003
ARADâ‚‚-mu,['representative'],,,124511,73.12
ARADâ‚‚-mu,,ensik[ruler],,126496,73.12
ARADâ‚‚-mu,['representative'],,,332368,73.1219
ARADâ‚‚-mu,['recipient'],,,134845,74.02
ARADâ‚‚-mu,['representative'],,,106210,74.0226
ARADâ‚‚-mu,['representative'],,,125960,74.0229
ARADâ‚‚-mu,['representative'],,,145524,74.0305
ARADâ‚‚-mu,['representative'],,,211706,74.0309
ARADâ‚‚-mu,['representative'],,,135088,74.0314
ARADâ‚‚-mu,['representative'],,,144281,74.0319
ARADâ‚‚-mu,['representative'],,,211960,74.0325
ARADâ‚‚-mu,['representative'],,,104667,74.0326
ARADâ‚‚-mu,['recipient'],,,103145,74.05
ARADâ‚‚-mu,['recipient'],,,136247,74.05
ARADâ‚‚-mu,['representative'],,,373972,74.0514
ARADâ‚‚-mu,['representative'],,,201120,74.0525
ARADâ‚‚-mu,['representative'],,,118484,74.0528
ARADâ‚‚-mu,['representative'],,,124283,74.0604
ARADâ‚‚-mu,['representative'],,,103126,74.0609
ARADâ‚‚-mu,['representative'],,,201106,74.0609
ARADâ‚‚-mu,['representative'],,,106209,74.061
ARADâ‚‚-mu,,sukkalmah[official],,303654,74.061
ARADâ‚‚-mu,['representative'],,,210424,74.0616
ARADâ‚‚-mu,,ensik[ruler],,104008,74.07
ARADâ‚‚-mu,['representative'],,,125964,74.0702
ARADâ‚‚-mu,['representative'],,,144275,74.0707
ARADâ‚‚-mu,['representative'],,,103735,74.0715
ARADâ‚‚-mu,['representative'],,,104697,74.0715
ARADâ‚‚-mu,['recipient'],ensik[ruler],,134801,74.08
ARADâ‚‚-mu,['representative'],sukkal[secretary],,125905,74.0807
ARADâ‚‚-mu,['representative'],,,210416,74.0818
ARADâ‚‚-mu,['representative'],,,108668,74.0821
ARADâ‚‚-mu,['representative'],,,100984,74.0829
ARADâ‚‚-mu,,sukkalmah[official],,104188,74.09
ARADâ‚‚-mu,['representative'],,,202530,74.09
ARADâ‚‚-mu,['recipient'],,,103186,74.0902
ARADâ‚‚-mu,['representative'],,,406863,74.0903
ARADâ‚‚-mu,['representative'],,,116174,74.0905
ARADâ‚‚-mu,['representative'],,,294907,74.0912
ARADâ‚‚-mu,['representative'],,,124285,74.0913
ARADâ‚‚-mu,['representative'],,,105979,74.0914
ARADâ‚‚-mu,['representative'],,,105185,74.0916
ARADâ‚‚-mu,['representative'],,,212158,74.0917
ARADâ‚‚-mu,['representative'],,,136257,74.0919
ARADâ‚‚-mu,['representative'],,,201025,74.1002
ARADâ‚‚-mu,['representative'],,,126482,74.1013
ARADâ‚‚-mu,,maÅ¡kim[administrator],,105186,74.1016
ARADâ‚‚-mu,['representative'],,,131590,74.1017
ARADâ‚‚-mu,['representative'],,,105187,74.1022
ARADâ‚‚-mu,,maÅ¡kim[administrator],,112334,74.1104
ARADâ‚‚-mu,['representative'],,,124091,74.1106
ARADâ‚‚-mu,,,,303466,74.1109
ARADâ‚‚-mu,,,,103123,74.1119
ARADâ‚‚-mu,,sukkalmah[official],,125770,74.1121
ARADâ‚‚-mu,['representative'],,,248745,74.1128
ARADâ‚‚-mu,,ensik[ruler],,127521,74.12
ARADâ‚‚-mu,['representative'],,,124287,74.1204
ARADâ‚‚-mu,['representative'],,,102900,74.1207
ARADâ‚‚-mu,['representative'],,,212180,74.1209
ARADâ‚‚-mu,['representative'],,,102460,74.1217
ARADâ‚‚-mu,['representative'],,,136226,74.1229
ARADâ‚‚-mu,['representative'],,,115609,75
ARADâ‚‚-mu,['representative'],,,200532,75
ARADâ‚‚-mu,['representative'],,,200532,75
ARADâ‚‚-mu,['representative'],,,200532,75
ARADâ‚‚-mu,['representative'],,,200532,75
ARADâ‚‚-mu,['representative'],,,200532,75
ARADâ‚‚-mu,['representative'],,,200532,75
ARADâ‚‚-mu,['representative'],,,200532,75
ARADâ‚‚-mu,['representative'],,,200532,75
ARADâ‚‚-mu,['representative'],,,200532,75
ARADâ‚‚-mu,['representative'],,,200532,75
ARADâ‚‚-mu,['representative'],,,200532,75
ARADâ‚‚-mu,['representative'],,,200532,75
ARADâ‚‚-mu,['representative'],,,200532,75
ARADâ‚‚-mu,['representative'],,,200532,75
ARADâ‚‚-mu,['representative'],,,200532,75
ARADâ‚‚-mu,['representative'],,,200532,75
ARADâ‚‚-mu,['representative'],,,106440,75.0008
ARADâ‚‚-mu,['representative'],,,106440,75.0008
ARADâ‚‚-mu,['representative'],,,124495,75.0105
ARADâ‚‚-mu,['representative'],,,131086,75.0114
ARADâ‚‚-mu,['representative'],,,100231,75.0117
ARADâ‚‚-mu,['representative'],,,126754,75.0218
ARADâ‚‚-mu,['representative'],,,103926,75.0225
ARADâ‚‚-mu,['representative'],,,125995,75.0226
ARADâ‚‚-mu,['representative'],,,124152,75.0229
ARADâ‚‚-mu,['representative'],,,126753,75.0302
ARADâ‚‚-mu,['representative'],,,127526,75.0303
ARADâ‚‚-mu,['representative'],,,124496,75.0323
ARADâ‚‚-mu,['representative'],,,135081,75.0323
ARADâ‚‚-mu,['representative'],,,320749,75.0324
ARADâ‚‚-mu,['representative'],,,211326,75.04
ARADâ‚‚-mu,['representative'],,,128921,75.0407
ARADâ‚‚-mu,['representative'],,,124153,75.0415
ARADâ‚‚-mu,['representative'],,,406795,75.0416
ARADâ‚‚-mu,['representative'],,,211500,75.0423
ARADâ‚‚-mu,['representative'],,,127529,75.05
ARADâ‚‚-mu,,maÅ¡kim[administrator],,122861,75.0514
ARADâ‚‚-mu,['representative'],,,124154,75.0515
ARADâ‚‚-mu,['representative'],,,101865,75.0521
ARADâ‚‚-mu,['representative'],,,342048,75.06
ARADâ‚‚-mu,['representative'],,,124156,75.0608
ARADâ‚‚-mu,['representative'],,,124225,75.061
ARADâ‚‚-mu,['representative'],,,467669,75.0614
ARADâ‚‚-mu,,maÅ¡kim[administrator],,124157,75.0622
ARADâ‚‚-mu,['representative'],,,126495,75.0629
ARADâ‚‚-mu,['recipient'],ensik[ruler],,116208,75.07
ARADâ‚‚-mu,['representative'],,,124158,75.0719
ARADâ‚‚-mu,['representative'],,,127535,75.08
ARADâ‚‚-mu,['representative'],,,118470,75.0821
ARADâ‚‚-mu,['representative'],,,125436,75.0825
ARADâ‚‚-mu,['representative'],,,102195,75.0923
ARADâ‚‚-mu,['representative'],,,113463,75.1007
ARADâ‚‚-mu,['representative'],,,126756,75.101
ARADâ‚‚-mu,['representative'],,,124159,75.1011
ARADâ‚‚-mu,['representative'],,,135112,75.1024
ARADâ‚‚-mu,['representative'],,,467618,75.11
ARADâ‚‚-mu,['representative'],,,124305,75.1103
ARADâ‚‚-mu,['representative'],,,131989,75.1104
ARADâ‚‚-mu,['representative'],,,107912,75.1106
ARADâ‚‚-mu,['representative'],,,128924,75.1107
ARADâ‚‚-mu,['representative'],,,135978,75.1107
ARADâ‚‚-mu,['representative'],,,210369,75.1108
ARADâ‚‚-mu,['representative'],,,104315,75.1115
ARADâ‚‚-mu,['representative'],,,109768,75.1116
ARADâ‚‚-mu,['representative'],,,106188,75.1117
ARADâ‚‚-mu,['representative'],,,117324,75.1119
ARADâ‚‚-mu,['representative'],,,107914,75.1123
ARADâ‚‚-mu,['representative'],,,125587,75.1125
ARADâ‚‚-mu,['representative'],,,125587,75.1125
ARADâ‚‚-mu,,ensik[ruler],,134169,75.1202
ARADâ‚‚-mu,['representative'],,,107916,75.1208
ARADâ‚‚-mu,['representative'],,,114340,75.1208
ARADâ‚‚-mu,['representative'],,,144358,75.1208
ARADâ‚‚-mu,['representative'],,,134173,75.121
ARADâ‚‚-mu,['representative'],,,104767,75.1215
ARADâ‚‚-mu,,,,123842,75.1219
ARADâ‚‚-mu,['representative'],,,124161,75.122
ARADâ‚‚-mu,,maÅ¡kim[administrator],,116898,76.002
ARADâ‚‚-mu,['representative'],,,125660,76.0113
ARADâ‚‚-mu,['representative'],,,125907,76.0121
ARADâ‚‚-mu,['representative'],,,106023,76.0124
ARADâ‚‚-mu,['representative'],,,114341,76.0124
ARADâ‚‚-mu,['representative'],,,136304,76.0125
ARADâ‚‚-mu,['representative'],,,106022,76.0218
ARADâ‚‚-mu,['representative'],,,124561,76.03
ARADâ‚‚-mu,['representative'],,,131031,76.0309
ARADâ‚‚-mu,['representative'],,,144403,76.04
ARADâ‚‚-mu,['representative'],,,104507,76.0401
ARADâ‚‚-mu,['representative'],,,104650,76.0404
ARADâ‚‚-mu,['representative'],,,201452,76.041
ARADâ‚‚-mu,['representative'],,,104319,76.0411
ARADâ‚‚-mu,,sukkal[secretary],,125983,76.0418
ARADâ‚‚-mu,['representative'],,,104609,76.0419
ARADâ‚‚-mu,['representative'],,,128188,76.0507
ARADâ‚‚-mu,['representative'],,,234964,76.0508
ARADâ‚‚-mu,['representative'],,,135113,76.06
ARADâ‚‚-mu,,,,303414,76.0601
ARADâ‚‚-mu,['representative'],,,125616,76.0611
ARADâ‚‚-mu,['representative'],,,332516,76.0615
ARADâ‚‚-mu,['representative'],,,105197,76.0621
ARADâ‚‚-mu,['representative'],,,129380,76.0626
ARADâ‚‚-mu,['representative'],,,125714,76.063
ARADâ‚‚-mu,,,,127828,76.0703
ARADâ‚‚-mu,['representative'],,,142127,76.0718
ARADâ‚‚-mu,['representative'],,,126376,76.0805
ARADâ‚‚-mu,['representative'],,,126356,76.0816
ARADâ‚‚-mu,['representative'],,,125896,76.0901
ARADâ‚‚-mu,['representative'],,,125880,76.0906
ARADâ‚‚-mu,['representative'],,,125892,76.0915
ARADâ‚‚-mu,['representative'],,,125859,76.0923
ARADâ‚‚-mu,,maÅ¡kim[administrator],,126357,76.0926
ARADâ‚‚-mu,['representative'],,,211711,76.0928
ARADâ‚‚-mu,,,,433587,76.1
ARADâ‚‚-mu,['representative'],,,130031,76.102
ARADâ‚‚-mu,['representative'],,,212186,76.1103
ARADâ‚‚-mu,['representative'],,,332110,76.1112
ARADâ‚‚-mu,['representative'],,,122181,76.1208
ARADâ‚‚-mu,['representative'],,,390802,76.1208
ARADâ‚‚-mu,['representative'],,,126454,76.121
ARADâ‚‚-mu,['representative'],,,211363,76.1217
ARADâ‚‚-mu,,sukkalmah[official],,127545,76.1229
ARADâ‚‚-mu,['representative'],,,320557,76.1229
ARADâ‚‚-mu,['representative'],,,122785,77.0311
ARADâ‚‚-mu,['representative'],,,122812,77.0406
ARADâ‚‚-mu,['representative'],,,101397,77.0508
ARADâ‚‚-mu,['representative'],,,126393,77.0519
ARADâ‚‚-mu,['representative'],,,212199,77.0627
ARADâ‚‚-mu,['representative'],,,106027,77.063
ARADâ‚‚-mu,['representative'],,,109772,77.0809
ARADâ‚‚-mu,['representative'],,,122864,77.0809
ARADâ‚‚-mu,['representative'],,,211948,77.0815
ARADâ‚‚-mu,['representative'],,,135114,77.0907
ARADâ‚‚-mu,['representative'],,,107929,77.0916
ARADâ‚‚-mu,,maÅ¡kim[administrator],,126264,77.0917
ARADâ‚‚-mu,['representative'],,,106249,77.0919
ARADâ‚‚-mu,['representative'],,,106358,77.092
ARADâ‚‚-mu,['representative'],,,106366,77.0923
ARADâ‚‚-mu,,,,126706,77.1105
ARADâ‚‚-mu,['representative'],,,104839,77.1124
ARADâ‚‚-mu,['representative'],,,390938,77.1207
ARADâ‚‚-mu,['representative'],,,125903,78.0125
ARADâ‚‚-mu,['representative'],,,128928,78.0201
ARADâ‚‚-mu,,maÅ¡kim[administrator],,124615,78.0204
ARADâ‚‚-mu,['representative'],,,107932,78.0227
ARADâ‚‚-mu,['representative'],,,200528,78.0306
ARADâ‚‚-mu,['representative'],,,124562,78.0412
ARADâ‚‚-mu,['representative'],,,129479,78.0418
ARADâ‚‚-mu,['representative'],,,144601,78.0508
ARADâ‚‚-mu,['representative'],,,126487,78.0517
ARADâ‚‚-mu,['representative'],,,211501,78.0528
ARADâ‚‚-mu,['representative'],sukkalmah[official],,131638,78.06
ARADâ‚‚-mu,['representative'],,,144683,78.06
ARADâ‚‚-mu,['representative'],,,106368,78.0612
ARADâ‚‚-mu,['representative'],,,126566,78.0616
ARADâ‚‚-mu,['representative'],,,106369,78.0627
ARADâ‚‚-mu,,,,103293,78.0707
ARADâ‚‚-mu,['representative'],,,107938,78.0818
ARADâ‚‚-mu,['representative'],,,103972,78.1001
ARADâ‚‚-mu,['representative'],,,127551,78.1021
ARADâ‚‚-mu,,,,235549,78.1023
ARADâ‚‚-mu,['representative'],,,108662,78.1106
ARADâ‚‚-mu,['representative'],,,303413,78.1119
ARADâ‚‚-mu,['representative'],,,406841,78.1209
ARADâ‚‚-mu,,ensik[ruler],,106047,79.01
ARADâ‚‚-mu,,ensik[ruler],,130887,79.01
ARADâ‚‚-mu,['representative'],,,106463,79.0118
ARADâ‚‚-mu,['representative'],,,406829,79.0122
ARADâ‚‚-mu,['representative'],,,128623,79.0506
ARADâ‚‚-mu,,,,332381,79.0821
ARADâ‚‚-mu,['representative'],,,406803,79.0821
ARADâ‚‚-mu,['representative'],,,431421,79.0822
ARADâ‚‚-mu,['representative'],,,100985,79.0902
